Year,Age,Sex,Grade,QuitTime,radius,theta,x,y
2016,15 years old,Female,9th,1 to 4 years ago,2.513578304974362,4.937602215317052,0.5613177715800138,-2.450101682491205
2016,16 years old,Female,10th,Not today but sometime during past 7 days,2.477428374439478,4.156586673604817,-1.3071531743556384,-2.104519405766982
2016,19 years old or older,Female,11th,Not during the past 6 months but sometime during the past year,0.9347334095742553,4.663470625115982,-0.04570738624938867,-0.9336152215000363
2016,18 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,2.542183003970422,5.340964844829631,1.494786879245246,-2.0562846620330406
2016,18 years old,Male,12th,1 to 4 years ago,2.4808979865163563,3.159482193092349,-2.480501009236647,-0.044379755259432434
2016,18 years old,Male,12th,Not today but sometime during past 7 days,2.204100854997523,4.9806638146283655,0.5842374342706743,-2.1252593252113097
2016,18 years old,Male,12th,1 to 4 years ago,2.482930714287795,3.886807583605708,-1.8248104844163768,-1.6837492770355595
2016,16 years old,Male,10th,1 to 4 years ago,0.4098650212166831,1.947886846471504,-0.15091925696198666,0.38106785943581484
2016,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,2.932732607005164,3.8013153049777166,-2.3173345901767504,-1.7974651432953184
2016,18 years old,Male,12th,Not during the past 6 months but sometime during the past year,1.504202340822667,4.990819858605506,0.41342594593702037,-1.446272335821463
2016,17 years old,Female,12th,1 to 4 years ago,1.7893607262056321,4.366621223529737,-0.6064485172947152,-1.683458346487429
2016,18 years old,Female,12th,1 to 4 years ago,2.273116186168045,5.300660604716253,1.2614067605275843,-1.8910077155618545
2016,18 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,1.4528582020429894,3.0969019135953735,-1.451407574093057,0.06490769683862793
2016,17 years old,Male,12th,Earlier today,2.0578777572140097,0.9889054113083255,1.1310191562657068,1.7192022951927939
2016,18 years old,Male,12th,1 to 4 years ago,1.269024030514993,2.723991568222662,-1.1599698090558541,0.5146766286742027
2016,17 years old,Female,11th,Not today but sometime during past 7 days,2.3188471421366557,1.1677437101041677,0.9095171704103217,2.133033188987958
2016,17 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,2.4426595316501336,5.9872502659658355,2.3364768051215847,-0.712363479334871
2016,18 years old,Female,12th,Not today but sometime during past 7 days,0.9423401837004348,5.153942661919309,0.40270403255416887,-0.8519592032375611
2016,15 years old,Male,10th,Not today but sometime during past 7 days,0.4178252530051395,3.6401467671126277,-0.36696540690532037,-0.1997857156646127
2016,16 years old,Male,11th,Not during the past 6 months but sometime during the past year,0.9366020217537879,1.9135805792606297,-0.3148019266356451,0.8821128579381263
2016,17 years old,Female,11th,1 to 4 years ago,1.0201298000756651,5.644432034301875,0.8190006762175465,-0.6081962687797566
2016,16 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.3023979529039934,5.7662140205647106,0.26288062005116286,-0.14946003319296425
2016,16 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,2.313342759106308,2.7600111012207904,-2.146959847507826,0.861462787529884
2016,16 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,0.3758459215750918,6.056634587689909,0.36624191561893776,-0.08442165603919956
2016,17 years old,Female,12th,1 to 4 years ago,0.19800293773878366,4.9751246172242745,0.05142597217440295,-0.19120808753582097
2016,18 years old,Female,12th,Not during the past 6 months but sometime during the past year,1.2355915543623268,4.43345434486036,-0.34019742135875536,-1.1878350911268636
2016,14 years old,Male,9th,Not today but sometime during past 7 days,0.21314467617776245,5.699779548799443,0.17788870629083786,-0.11741491028440652
2016,15 years old,Male,9th,Earlier today,1.1989127090899274,1.3940959920709826,0.2107475733526147,1.1802445273515711
2016,15 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,1.4615512339631096,4.76201042432272,0.07249452367449413,-1.4597522233366511
2016,13 years old,Female,7th,5 or more years ago,0.6604708237573504,1.1467536649502492,0.27174967741372885,0.6019749345780498
2016,11 years old,Male,6th,Not during the past 6 months but sometime during the past year,0.592875961214304,2.3976405027565573,-0.4362368936779393,0.401496298837246
2016,13 years old,Male,7th,1 to 4 years ago,2.7852851442061364,3.8994827110727863,-2.0229191235538697,-1.9145786884052174
2016,12 years old,Male,6th,Not today but sometime during past 7 days,1.8919407130917534,3.4259372450205015,-1.8159711950671629,-0.5307431398901667
2016,12 years old,Male,7th,1 to 4 years ago,1.966005057655275,0.6226565248521161,1.5970489233469258,1.1465647051791479
2016,14 years old,Female,8th,Not today but sometime during past 7 days,1.8925368698546663,2.880417815752323,-1.8283558031760436,0.4886827813129725
2016,15 years old,Female,8th,Not during the past 30 days but sometime during the past 6 months,0.23531601885333658,1.7294583461734294,-0.03717926584142401,0.23236034713452416
2016,15 years old,Female,9th,Not today but sometime during past 7 days,0.8988060042494908,5.97242105745835,0.8557533321968415,-0.274842623530154
2016,15 years old,Female,9th,Not during the past 6 months but sometime during the past year,1.662290447158739,3.9957461995077583,-1.091887090000934,-1.2533922424382928
2016,14 years old,Male,9th,1 to 4 years ago,0.3693164209136739,2.2099484057701964,-0.22030282651867547,0.29641404046429437
2016,18 years old,Female,12th,Earlier today,1.2322189279366285,1.9300534493760764,-0.433222150005015,1.1535519299582166
2016,15 years old,Male,10th,Not today but sometime during past 7 days,1.6594914484769105,2.252338832895923,-1.0454658157843566,1.288764173770494
2016,16 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,2.0270351810613647,0.5467595346835465,1.7315214103963015,1.0539000097730726
2016,15 years old,Male,10th,1 to 4 years ago,0.5978682577377186,0.005687802085501448,0.5978585869181169,0.0034005379879599746
2016,14 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,1.5049517672974617,2.399630559958999,-1.1093663492770307,1.0169494210547083
2016,15 years old,Male,9th,1 to 4 years ago,2.5619622929720207,3.9370288239562377,-1.793305285969957,-1.8296739988103523
2016,15 years old,Male,10th,1 to 4 years ago,1.8744532159995289,2.494571478286474,-1.4955943705496688,1.1299435108672986
2016,16 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.42731110572349285,3.598669301809711,-0.38344611801421874,-0.18858381599294224
2016,16 years old,Male,10th,1 to 4 years ago,1.2210098166018726,3.9662707013806635,-0.8288134289395437,-0.8966232610453593
2016,18 years old,Female,12th,Not during the past 7 days but sometime during the past 30 days,2.375609401287511,5.154598875767536,1.0166131318656246,-2.147095192953487
2016,18 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,0.95276555782184,1.500883787777024,0.06655600996768551,0.9504380599011928
2016,17 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,0.4460741095012054,2.1135348672907526,-0.23038966341480427,0.38197213793535595
2016,17 years old,Female,12th,Not during the past 6 months but sometime during the past year,2.3192214597016574,3.6505469106746378,-2.0252706648745926,-1.1300738529578993
2016,18 years old,Male,12th,Not today but sometime during past 7 days,1.3723328054416926,4.030627896767604,-0.8647911877604282,-1.0655672341355915
2016,17 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,1.851920083584264,2.938559236067282,-1.8138805758404095,0.3734236904263193
2016,16 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,1.0931759431725367,4.477489107999282,-0.25443190042383823,-1.0631547633237033
2016,17 years old,Male,11th,Not during the past 7 days but sometime during the past 30 days,1.437097939872183,4.68718253322356,-0.03622029748433723,-1.4366414231933515
2016,16 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,1.125881617073901,0.025307694258477138,1.125521084332418,0.028490426253748587
2016,17 years old,Female,12th,Not today but sometime during past 7 days,0.5692550517851487,0.034863985710659885,0.5689091227808825,0.019842479673647828
2016,18 years old,Male,12th,5 or more years ago,0.5443011612165719,5.069991905421902,0.19052163122800514,-0.5098678869432047
2016,19 years old or older,Female,12th,Not during the past 6 months but sometime during the past year,2.2378292178036645,6.195760898516338,2.229282768455906,-0.1953917764936186
2016,18 years old,Female,12th,1 to 4 years ago,2.5590265469392763,4.64818527143679,-0.16418614227880074,-2.5537540560170555
2016,17 years old,Female,12th,1 to 4 years ago,1.9120115842903034,2.71054128581584,-1.737114077617809,0.7988885903568433
2016,17 years old,Male,12th,Earlier today,1.4199409379391,1.393114941652009,0.2509716351877132,1.3975855986545425
2016,18 years old,Female,12th,1 to 4 years ago,0.18967581298202277,0.893153566768233,0.11891883535903157,0.14776746809512176
2016,17 years old,Female,12th,5 or more years ago,0.7932929012691602,2.118539305231394,-0.41311658605149615,0.6772357887273813
2016,17 years old,Male,12th,Not during the past 6 months but sometime during the past year,2.77558966614306,4.175389645989805,-1.4198806050334507,-2.38491866994453
2016,18 years old,Male,12th,1 to 4 years ago,0.8515315761789679,1.3553157015162205,0.18207189568130755,0.83183883657404
2016,15 years old,Male,9th,5 or more years ago,2.7710995589150116,5.3022770048458066,1.5414739384836549,-2.302791971150382
2016,15 years old,Male,9th,5 or more years ago,1.414022728172131,2.5042258613217077,-1.136401303978036,0.8414584672486071
2016,9 years old,Female,12th,5 or more years ago,1.5663073400268333,2.8720783737068025,-1.5097641768086314,0.4170501334939112
2016,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,2.0890214967774225,5.315111584531853,1.1842400485412308,-1.7209260069594063
2016,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,2.5272587010171264,1.4870533353860251,0.21139292221542494,2.5184021867652504
2016,14 years old,Female,9th,1 to 4 years ago,0.612223705323413,1.7724627146665641,-0.12262977053363144,0.5998164758814133
2016,15 years old,Male,9th,1 to 4 years ago,0.2120152536313981,5.654447493314516,0.17147167734851307,-0.12469134548826348
2016,15 years old,Male,9th,1 to 4 years ago,1.9513906958280132,0.4720341575687919,1.7379967608604074,0.8872952761076043
2016,16 years old,Female,10th,1 to 4 years ago,2.6006627979921175,5.82668864307262,2.3343608957360815,-1.146388327452102
2016,16 years old,Female,10th,Not during the past 6 months but sometime during the past year,1.117109703202732,0.9478900686603868,0.6517196161005726,0.9073012900792206
2016,18 years old,Female,11th,Not today but sometime during past 7 days,1.2827833226881922,0.6939852080695074,0.9860795991143314,0.820475518938547
2016,17 years old,Female,11th,5 or more years ago,1.4711454779608175,3.3800398580101048,-1.4295207513719543,-0.3474758102681755
2016,16 years old,Female,11th,1 to 4 years ago,2.4790080924285576,1.3122587791540063,0.6338005078624803,2.396618041858055
2016,16 years old,Female,11th,1 to 4 years ago,0.3071866861078888,2.1592796924263347,-0.17051937564052955,0.2555128228741379
2016,16 years old,Male,11th,5 or more years ago,1.4160637616878375,1.3510067816438407,0.3087362196266381,1.3819980187598537
2016,16 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,1.7517550284741448,5.4813776970171,1.218185987784448,-1.2588362002063969
2016,17 years old,Male,11th,Not today but sometime during past 7 days,0.8019639112520962,1.2315784228361795,0.2668532232374268,0.7562641550401262
2016,17 years old,Female,11th,1 to 4 years ago,0.3493605695199221,5.620087460938392,0.2753272575641034,-0.21505280462601314
2016,17 years old,Female,10th,1 to 4 years ago,2.6918395374901594,1.8006496818640305,-0.6132945553400844,2.621043663120751
2016,16 years old,Female,10th,1 to 4 years ago,1.9941528941271827,1.4252863666581363,0.28914622601080336,1.9730788694675963
2016,15 years old,Male,10th,1 to 4 years ago,1.30038107666187,5.772790508810415,1.1346497295628473,-0.6352644612625844
2016,15 years old,Female,10th,1 to 4 years ago,0.28640074238646773,2.9416623032882017,-0.28069575780230643,0.05687949359223212
2016,16 years old,Male,10th,5 or more years ago,0.19518515542149545,0.5566264197360565,0.16572045046818273,0.10312117723113873
2016,13 years old,Male,7th,1 to 4 years ago,1.2225726854288952,1.2221979858404692,0.4176073446867574,1.149037891812318
2016,12 years old,Male,6th,1 to 4 years ago,2.071985152643174,3.9643327781898128,-1.4093958322298676,-1.5187909207217545
2016,16 years old,Male,11th,5 or more years ago,1.4254343798849731,3.3917153954973913,-1.3810777806713188,-0.352827628019749
